2004-03-04 10:02:46,-66730.03474415361
2004-03-04 10:12:46,-66345.70310547232
2004-03-04 10:22:46,-65122.930471730135
2004-03-04 10:32:46,-65499.3220003214
2004-03-04 10:42:46,-66179.5045466721
2004-03-04 10:52:46,-67815.6404133861
2004-03-04 11:02:46,-67209.42193818573
2004-03-04 11:12:46,-68449.3894179165
2004-03-04 11:22:46,-69743.15737732692
2004-03-04 11:32:46,-71278.3108274528
2004-03-04 11:42:46,-70092.74969065435
2004-03-04 11:52:46,-69226.09034432488
2004-03-04 12:02:46,-70605.11632359312
2004-03-04 12:12:46,-73277.69287131213
2004-03-04 12:22:46,-74619.98149769721
2004-03-04 12:32:46,-74048.8106956882
2004-03-04 12:42:46,-72205.89826030338
2004-03-04 12:52:46,-72732.34234904812
2004-03-04 13:02:46,-72669.96495122496
2004-03-04 13:12:46,-70284.20833667277
2004-03-04 13:22:46,-69081.2244055645
2004-03-04 13:32:46,-68301.60212821174
2004-03-04 13:42:46,-69906.2486106861
2004-03-04 13:52:46,-70142.33447607243
2004-03-04 14:02:46,-69967.67309445259
2004-03-04 14:12:46,-69377.6054397089
2004-03-04 14:22:46,-69988.28894782173
2004-03-04 14:32:46,-70001.09984479906
2004-03-04 14:42:46,-70116.94643622432
2004-03-04 14:52:46,-70352.02312248868
2004-03-04 15:02:46,-70386.08488104068
2004-03-04 15:12:46,-70545.32428270855
2004-03-04 15:22:46,-70519.0144290026
2004-03-04 15:32:46,-70154.35324598054
2004-03-04 15:42:46,-71860.57367559266
2004-03-04 15:52:46,-70629.29687280019
2004-03-04 16:02:46,-69598.57006527805
2004-03-04 16:12:46,-67825.86698003013
2004-03-04 16:22:46,-66710.47770771458
2004-03-04 16:32:46,-66541.63673395607
2004-03-04 16:42:46,-66516.3861618564
2004-03-04 16:52:46,-68845.69388910697
2004-03-04 17:02:46,-70467.56537125807
2004-03-04 17:12:46,-69359.48521489365
2004-03-04 17:22:46,-68154.58642134102
2004-03-04 17:32:46,-66924.23176210778
2004-03-04 17:42:46,-68022.18278527027
2004-03-04 17:52:46,-68135.34957010222
2004-03-04 18:02:46,-70640.94679642949
2004-03-04 18:12:46,-70009.75044191987
2004-03-04 18:22:46,-67344.87951447153
2004-03-04 18:32:46,-64433.44765945389
2004-03-04 18:42:46,-64813.84383913263
2004-03-04 18:52:46,-67822.16846499337
2004-03-04 19:02:46,-68585.5825906416
2004-03-04 19:12:46,-66676.01600480572
2004-03-04 19:22:46,-65857.00077615594
2004-03-04 19:32:46,-65895.77132792823
2004-03-04 19:42:46,-68547.0368911681
2004-03-04 19:52:46,-67877.96920013484
2004-03-04 20:02:46,-68410.74092939425
2004-03-04 20:12:46,-66970.01140920141
2004-03-04 20:22:46,-66313.9933916457
2004-03-04 20:32:46,-66109.24693132479
2004-03-04 20:42:46,-67310.87003144689
2004-03-04 20:52:46,-68884.81386369381
2004-03-04 21:02:46,-68629.27027078932
2004-03-04 21:12:46,-67190.0466617418
2004-03-04 21:22:46,-65260.21539583559
2004-03-04 21:32:46,-64862.11440190392
2004-03-04 21:42:46,-67028.91012226016
2004-03-04 21:52:46,-68527.39074444934
2004-03-04 22:02:46,-68528.26310457438
2004-03-04 22:12:46,-67605.05264557277
2004-03-04 22:22:46,-68171.85745518531
2004-03-04 22:32:46,-67185.83587893545
2004-03-04 22:42:46,-67382.88514085344
2004-03-04 22:52:46,-67304.44126648833
2004-03-04 23:02:46,-66636.64207277416
2004-03-04 23:12:46,-67370.25291799902
2004-03-04 23:22:46,-67330.35865310296
2004-03-04 23:32:46,-67469.1423144229
2004-03-04 23:42:46,-67778.58203108872
2004-03-04 23:52:46,-66793.67847956945
2004-03-05 00:02:46,-65869.90487201532
2004-03-05 00:12:46,-65755.79125129175
2004-03-05 00:22:46,-65904.08423033445
2004-03-05 00:32:46,-64833.44642782037
2004-03-05 00:42:46,-65542.51624299347
2004-03-05 00:52:46,-66751.84832846082
2004-03-05 01:02:46,-67438.99210624957
2004-03-05 01:12:46,-66322.74536144933
2004-03-05 01:22:46,-65741.41115001871
